episode,reward,length,epsilon,success
51,0.0,93,0.9923540961320996,0.0
52,0.0,100,0.9922017758401648,0.0
53,0.0,13,0.9920494789284643,0.0
54,0.0,60,0.9918972053934094,0.0
55,0.0,5,0.991744955231412,0.0
56,0.0,16,0.9915927284388845,0.0
57,0.0,35,0.9914405250122397,0.0
58,0.0,21,0.9912883449478912,0.0
59,0.0,57,0.991136188242253,0.0
60,0.0,38,0.9909840548917397,0.0
61,0.0,9,0.9908319448927663,0.0
62,0.0,20,0.9906798582417485,0.0
63,0.0,56,0.9905277949351028,0.0
64,0.0,19,0.9903757549692457,0.0
65,0.0,32,0.9902237383405946,0.0
66,0.0,40,0.9900717450455675,0.0
67,0.0,21,0.9899197750805826,0.0
68,0.0,15,0.989767828442059,0.0
69,0.0,20,0.9896159051264163,0.0
70,0.0,31,0.9894640051300745,0.0
71,0.0,15,0.9893121284494543,0.0
72,0.0,30,0.9891602750809768,0.0
73,0.0,37,0.9890084450210638,0.0
74,0.0,23,0.9888566382661375,0.0
75,0.0,12,0.9887048548126207,0.0
76,0.0,82,0.988553094656937,0.0
77,0.0,5,0.9884013577955101,0.0
78,0.0,39,0.9882496442247645,0.0
79,0.0,16,0.9880979539411252,0.0
80,0.0,23,0.9879462869410179,0.0
81,0.0,22,0.9877946432208687,0.0
82,0.0,10,0.9876430227771043,0.0
83,0.0,73,0.9874914256061517,0.0
84,0.0,20,0.9873398517044388,0.0
85,0.0,13,0.987188301068394,0.0
86,0.0,25,0.987036773694446,0.0
87,0.0,33,0.9868852695790243,0.0
88,0.0,25,0.9867337887185589,0.0
89,0.0,61,0.9865823311094802,0.0
90,0.0,21,0.9864308967482194,0.0
91,0.0,16,0.9862794856312079,0.0
92,0.0,49,0.9861280977548781,0.0
93,0.0,63,0.9859767331156625,0.0
94,0.0,26,0.9858253917099944,0.0
95,0.0,28,0.9856740735343076,0.0
96,0.0,24,0.9855227785850365,0.0
97,0.0,42,0.9853715068586159,0.0
98,0.0,14,0.9852202583514812,0.0
99,0.0,29,0.9850690330600684,0.0
100,0.0,100,0.9849178309808142,0.0
101,0.0,26,0.9847666521101555,0.0
102,0.0,24,0.98461549644453,0.0
103,0.0,43,0.9844643639803757,0.0
104,0.0,26,0.9843132547141316,0.0
105,0.0,34,0.9841621686422367,0.0
106,0.0,39,0.9840111057611309,0.0
107,0.0,26,0.9838600660672546,0.0
108,0.0,24,0.9837090495570487,0.0
109,0.0,42,0.9835580562269547,0.0
110,0.0,53,0.9834070860734144,0.0
111,0.0,20,0.9832561390928706,0.0
112,0.0,17,0.9831052152817662,0.0
113,0.0,25,0.9829543146365448,0.0
114,0.0,14,0.9828034371536507,0.0
115,0.0,11,0.9826525828295286,0.0
116,0.0,17,0.9825017516606238,0.0
117,0.0,9,0.982350943643382,0.0
118,0.0,9,0.9822001587742497,0.0
119,0.0,6,0.9820493970496738,0.0
120,0.0,87,0.9818986584661016,0.0
121,0.0,47,0.9817479430199811,0.0
122,0.0,21,0.981597250707761,0.0
123,0.0,39,0.9814465815258904,0.0
124,0.0,33,0.9812959354708187,0.0
125,0.0,11,0.9811453125389963,0.0
126,0.0,85,0.9809947127268739,0.0
127,0.0,24,0.9808441360309027,0.0
128,0.0,17,0.9806935824475345,0.0
129,0.0,30,0.9805430519732217,0.0
130,0.0,72,0.9803925446044172,0.0
131,0.0,11,0.9802420603375743,0.0
132,0.0,33,0.9800915991691472,0.0
133,0.0,72,0.9799411610955904,0.0
134,0.0,48,0.9797907461133589,0.0
135,0.0,38,0.9796403542189084,0.0
136,0.0,18,0.979489985408695,0.0
137,0.0,23,0.9793396396791755,0.0
138,0.0,20,0.979189317026807,0.0
139,0.0,35,0.9790390174480474,0.0
140,0.0,13,0.9788887409393551,0.0
141,0.0,13,0.9787384874971888,0.0
142,0.0,27,0.9785882571180081,0.0
143,0.0,11,0.978438049798273,0.0
144,0.0,29,0.9782878655344438,0.0
145,0.0,6,0.9781377043229817,0.0
146,0.0,8,0.9779875661603484,0.0
147,0.0,6,0.9778374510430059,0.0
148,0.0,38,0.977687358967417,0.0
149,0.0,51,0.9775372899300447,0.0
150,0.0,28,0.9773872439273531,0.0
151,0.0,14,0.9772372209558062,0.0
152,0.0,29,0.9770872210118692,0.0
153,0.0,11,0.9769372440920072,0.0
154,0.0,61,0.9767872901926863,0.0
155,0.0,24,0.9766373593103729,0.0
156,0.0,19,0.976487451441534,0.0
157,0.0,41,0.9763375665826374,0.0
158,0.0,13,0.976187704730151,0.0
159,0.0,13,0.9760378658805435,0.0
160,0.0,20,0.9758880500302842,0.0
161,0.0,31,0.9757382571758427,0.0
162,0.0,23,0.9755884873136894,0.0
163,0.0,50,0.975438740440295,0.0
164,0.0,48,0.975289016552131,0.0
165,0.0,15,0.9751393156456691,0.0
166,0.0,20,0.974989637717382,0.0
167,0.0,38,0.9748399827637426,0.0
168,0.0,10,0.9746903507812245,0.0
169,0.0,34,0.9745407417663016,0.0
170,0.0,10,0.9743911557154485,0.0
171,0.0,35,0.9742415926251405,0.0
172,0.0,10,0.9740920524918533,0.0
173,0.0,38,0.973942535312063,0.0
174,0.0,60,0.9737930410822465,0.0
175,0.0,95,0.9736435697988811,0.0
176,0.0,73,0.9734941214584447,0.0
177,0.0,50,0.9733446960574156,0.0
178,0.0,15,0.9731952935922727,0.0
179,0.0,49,0.9730459140594957,0.0
180,0.0,27,0.9728965574555645,0.0
181,0.0,15,0.9727472237769595,0.0
182,0.0,41,0.9725979130201621,0.0
183,0.0,29,0.9724486251816538,0.0
184,0.0,23,0.9722993602579167,0.0
185,0.0,81,0.9721501182454337,0.0
186,0.0,15,0.972000899140688,0.0
187,0.0,25,0.9718517029401633,0.0
188,0.0,75,0.9717025296403441,0.0
189,0.0,6,0.9715533792377151,0.0
190,0.0,37,0.9714042517287619,0.0
191,0.0,44,0.9712551471099703,0.0
192,0.0,16,0.9711060653778268,0.0
193,0.0,5,0.9709570065288187,0.0
194,0.0,40,0.9708079705594332,0.0
195,0.0,51,0.9706589574661587,0.0
196,0.0,16,0.9705099672454838,0.0
197,0.0,41,0.9703609998938976,0.0
198,0.0,13,0.9702120554078899,0.0
199,0.0,8,0.970063133783951,0.0
200,0.0,19,0.9699142350185717,0.0
201,0.0,7,0.9697653591082432,0.0
202,0.0,12,0.9696165060494577,0.0
203,0.0,33,0.9694676758387074,0.0
204,0.0,62,0.9693188684724853,0.0
205,0.0,17,0.9691700839472849,0.0
206,0.0,30,0.9690213222596002,0.0
207,0.0,10,0.968872583405926,0.0
208,0.0,72,0.9687238673827572,0.0
209,0.0,74,0.9685751741865894,0.0
210,0.0,24,0.968426503813919,0.0
211,0.0,19,0.9682778562612427,0.0
212,0.0,13,0.9681292315250577,0.0
213,0.0,21,0.9679806296018618,0.0
214,0.0,18,0.9678320504881535,0.0
215,0.0,27,0.9676834941804314,0.0
216,0.0,14,0.9675349606751952,0.0
217,0.0,21,0.9673864499689446,0.0
218,0.0,23,0.9672379620581804,0.0
219,0.0,30,0.9670894969394033,0.0
220,0.0,45,0.9669410546091151,0.0
221,0.0,11,0.9667926350638177,0.0
222,0.0,45,0.966644238300014,0.0
223,1.0,35,0.9664958643142071,1.0
224,0.0,74,0.9663475131029006,0.0
225,0.0,42,0.9661991846625988,0.0
226,0.0,31,0.9660508789898066,0.0
227,0.0,10,0.9659025960810291,0.0
228,0.0,55,0.9657543359327725,0.0
229,0.0,13,0.9656060985415429,0.0
230,0.0,37,0.9654578839038473,0.0
231,0.0,62,0.9653096920161933,0.0
232,0.0,11,0.9651615228750888,0.0
233,0.0,7,0.9650133764770424,0.0
234,0.0,20,0.9648652528185632,0.0
235,0.0,18,0.9647171518961606,0.0
236,0.0,18,0.9645690737063449,0.0
237,0.0,24,0.9644210182456269,0.0
238,0.0,17,0.9642729855105177,0.0
239,0.0,32,0.9641249754975291,0.0
240,0.0,53,0.9639769882031733,0.0
241,0.0,56,0.9638290236239633,0.0
242,0.0,23,0.9636810817564123,0.0
243,0.0,9,0.9635331625970343,0.0
244,0.0,23,0.9633852661423437,0.0
245,0.0,13,0.9632373923888554,0.0
246,0.0,38,0.963089541333085,0.0
247,0.0,7,0.9629417129715485,0.0
248,0.0,40,0.9627939073007625,0.0
249,0.0,54,0.9626461243172441,0.0
250,0.0,57,0.9624983640175109,0.0
251,0.0,13,0.9623506263980811,0.0
252,0.0,64,0.9622029114554734,0.0
253,0.0,33,0.9620552191862072,0.0
254,0.0,21,0.961907549586802,0.0
255,0.0,42,0.9617599026537783,0.0
256,0.0,19,0.9616122783836569,0.0
257,0.0,10,0.9614646767729593,0.0
258,0.0,22,0.9613170978182073,0.0
259,0.0,36,0.9611695415159233,0.0
260,0.0,39,0.9610220078626304,0.0
261,0.0,14,0.960874496854852,0.0
262,0.0,8,0.9607270084891123,0.0
263,0.0,31,0.9605795427619358,0.0
264,0.0,9,0.9604320996698475,0.0
265,0.0,15,0.9602846792093733,0.0
266,0.0,56,0.9601372813770392,0.0
267,0.0,6,0.9599899061693721,0.0
268,0.0,5,0.959842553582899,0.0
269,0.0,9,0.9596952236141479,0.0
270,0.0,86,0.959547916259647,0.0
271,0.0,73,0.9594006315159251,0.0
272,0.0,9,0.9592533693795118,0.0
273,0.0,41,0.9591061298469368,0.0
274,0.0,77,0.9589589129147307,0.0
275,0.0,25,0.9588117185794244,0.0
276,0.0,33,0.9586645468375494,0.0
277,0.0,32,0.9585173976856378,0.0
278,0.0,14,0.9583702711202221,0.0
279,0.0,11,0.9582231671378355,0.0
280,0.0,27,0.9580760857350116,0.0
281,0.0,18,0.9579290269082845,0.0
282,0.0,60,0.9577819906541891,0.0
283,0.0,31,0.9576349769692605,0.0
284,0.0,6,0.9574879858500345,0.0
285,0.0,27,0.9573410172930473,0.0
286,0.0,24,0.9571940712948359,0.0
287,0.0,14,0.9570471478519377,0.0
288,0.0,35,0.9569002469608904,0.0
289,0.0,23,0.9567533686182326,0.0
290,0.0,22,0.9566065128205031,0.0
291,0.0,15,0.9564596795642416,0.0
292,0.0,25,0.956312868845988,0.0
293,0.0,70,0.9561660806622828,0.0
294,0.0,77,0.9560193150096672,0.0
295,0.0,20,0.9558725718846827,0.0
296,0.0,32,0.9557258512838714,0.0
297,0.0,11,0.9555791532037762,0.0
298,0.0,38,0.9554324776409401,0.0
299,0.0,13,0.9552858245919069,0.0
300,0.0,12,0.955139194053221,0.0
301,0.0,8,0.9549925860214271,0.0
302,0.0,44,0.9548460004930704,0.0
303,0.0,11,0.954699437464697,0.0
304,0.0,47,0.9545528969328532,0.0
305,0.0,24,0.9544063788940857,0.0
306,0.0,86,0.9542598833449423,0.0
307,0.0,35,0.9541134102819707,0.0
308,0.0,25,0.9539669597017196,0.0
309,0.0,59,0.953820531600738,0.0
310,0.0,83,0.9536741259755754,0.0
311,0.0,31,0.953527742822782,0.0
312,0.0,25,0.9533813821389083,0.0
313,0.0,98,0.9532350439205056,0.0
314,0.0,19,0.9530887281641255,0.0
315,0.0,75,0.9529424348663202,0.0
316,0.0,52,0.9527961640236425,0.0
317,0.0,95,0.9526499156326457,0.0
318,0.0,50,0.9525036896898834,0.0
319,0.0,47,0.9523574861919102,0.0
320,0.0,16,0.9522113051352808,0.0
321,0.0,20,0.9520651465165507,0.0
322,0.0,33,0.9519190103322758,0.0
323,0.0,7,0.9517728965790124,0.0
324,0.0,12,0.9516268052533177,0.0
325,0.0,25,0.951480736351749,0.0
326,0.0,9,0.9513346898708644,0.0
327,0.0,14,0.9511886658072226,0.0
328,0.0,27,0.9510426641573825,0.0
329,0.0,69,0.9508966849179038,0.0
330,0.0,50,0.9507507280853467,0.0
331,0.0,10,0.9506047936562717,0.0
332,0.0,16,0.9504588816272402,0.0
333,0.0,20,0.9503129919948139,0.0
334,0.0,100,0.950167124755555,0.0
335,0.0,27,0.9500212799060263,0.0
336,0.0,51,0.949875457442791,0.0
337,0.0,5,0.9497296573624131,0.0
338,0.0,14,0.9495838796614569,0.0
339,0.0,50,0.9494381243364872,0.0
340,0.0,58,0.9492923913840696,0.0
341,0.0,29,0.94914668080077,0.0
342,0.0,45,0.949000992583155,0.0
343,0.0,21,0.9488553267277913,0.0
344,0.0,24,0.9487096832312466,0.0
345,0.0,44,0.948564062090089,0.0
346,0.0,32,0.9484184633008871,0.0
347,0.0,21,0.9482728868602098,0.0
348,0.0,19,0.948127332764627,0.0
349,0.0,22,0.9479818010107087,0.0
350,0.0,40,0.9478362915950257,0.0
351,0.0,29,0.9476908045141491,0.0
352,0.0,28,0.9475453397646507,0.0
353,0.0,17,0.9473998973431028,0.0
354,0.0,26,0.9472544772460781,0.0
355,0.0,7,0.9471090794701501,0.0
356,0.0,45,0.9469637040118924,0.0
357,0.0,28,0.9468183508678797,0.0
358,0.0,33,0.9466730200346866,0.0
359,0.0,38,0.9465277115088886,0.0
360,0.0,47,0.9463824252870617,0.0
361,0.0,58,0.9462371613657824,0.0
362,0.0,25,0.9460919197416277,0.0
363,0.0,13,0.945946700411175,0.0
364,0.0,51,0.9458015033710025,0.0
365,0.0,62,0.9456563286176888,0.0
366,0.0,12,0.9455111761478129,0.0
367,1.0,36,0.9453660459579544,1.0
368,0.0,19,0.9452209380446935,0.0
369,1.0,56,0.945075852404611,1.0
370,0.0,18,0.944930789034288,0.0
371,0.0,38,0.9447857479303061,0.0
372,0.0,22,0.9446407290892478,0.0
373,0.0,9,0.9444957325076957,0.0
374,0.0,8,0.9443507581822331,0.0
375,0.0,31,0.9442058061094439,0.0
376,0.0,76,0.9440608762859125,0.0
377,0.0,28,0.9439159687082237,0.0
378,0.0,59,0.9437710833729629,0.0
379,0.0,29,0.9436262202767159,0.0
380,0.0,37,0.9434813794160694,0.0
381,0.0,48,0.9433365607876102,0.0
382,0.0,18,0.9431917643879258,0.0
383,0.0,21,0.9430469902136044,0.0
384,0.0,19,0.9429022382612343,0.0
385,0.0,17,0.9427575085274047,0.0
386,0.0,10,0.9426128010087051,0.0
387,0.0,22,0.9424681157017257,0.0
388,0.0,13,0.9423234526030572,0.0
389,0.0,11,0.9421788117092905,0.0
390,0.0,19,0.9420341930170175,0.0
391,0.0,35,0.9418895965228303,0.0
392,0.0,43,0.9417450222233218,0.0
393,0.0,16,0.9416004701150851,0.0
394,0.0,28,0.941455940194714,0.0
395,0.0,34,0.9413114324588028,0.0
396,0.0,44,0.9411669469039463,0.0
397,0.0,15,0.9410224835267399,0.0
398,0.0,16,0.9408780423237795,0.0
399,0.0,53,0.9407336232916613,0.0
400,0.0,75,0.9405892264269825,0.0
401,0.0,29,0.9404448517263403,0.0
402,0.0,13,0.9403004991863327,0.0
403,0.0,15,0.9401561688035583,0.0
404,0.0,30,0.940011860574616,0.0
405,0.0,40,0.9398675744961054,0.0
406,0.0,27,0.9397233105646263,0.0
407,0.0,16,0.9395790687767795,0.0
408,0.0,16,0.9394348491291661,0.0
409,0.0,12,0.9392906516183875,0.0
410,0.0,67,0.9391464762410461,0.0
411,0.0,52,0.9390023229937443,0.0
412,0.0,77,0.9388581918730855,0.0
413,0.0,10,0.9387140828756733,0.0
414,0.0,33,0.9385699959981119,0.0
415,0.0,8,0.938425931237006,0.0
416,0.0,17,0.938281888588961,0.0
417,0.0,19,0.9381378680505825,0.0
418,0.0,16,0.937993869618477,0.0
419,0.0,14,0.9378498932892511,0.0
420,0.0,25,0.9377059390595123,0.0
421,0.0,29,0.9375620069258683,0.0
422,0.0,30,0.9374180968849277,0.0
423,0.0,15,0.9372742089332993,0.0
424,0.0,100,0.9371303430675925,0.0
425,0.0,14,0.9369864992844172,0.0
426,0.0,29,0.9368426775803841,0.0
427,0.0,44,0.9366988779521039,0.0
428,0.0,38,0.9365551003961884,0.0
429,0.0,33,0.9364113449092494,0.0
430,0.0,44,0.9362676114878995,0.0
431,0.0,28,0.9361239001287518,0.0
432,0.0,28,0.9359802108284199,0.0
433,0.0,17,0.9358365435835178,0.0
434,0.0,57,0.9356928983906602,0.0
435,0.0,23,0.9355492752464623,0.0
436,0.0,16,0.9354056741475396,0.0
437,0.0,15,0.9352620950905085,0.0
438,0.0,46,0.9351185380719855,0.0
439,0.0,16,0.9349750030885879,0.0
440,0.0,46,0.9348314901369336,0.0
441,0.0,27,0.9346879992136407,0.0
442,0.0,38,0.9345445303153279,0.0
443,0.0,50,0.9344010834386147,0.0
444,0.0,29,0.9342576585801208,0.0
445,0.0,11,0.9341142557364666,0.0
446,0.0,11,0.9339708749042729,0.0
447,0.0,50,0.933827516080161,0.0
448,0.0,66,0.933684179260753,0.0
449,0.0,40,0.9335408644426711,0.0
450,0.0,9,0.9333975716225384,0.0
451,0.0,100,0.9332543007969784,0.0
452,0.0,13,0.9331110519626148,0.0
453,0.0,10,0.9329678251160722,0.0
454,0.0,72,0.9328246202539757,0.0
455,0.0,21,0.9326814373729508,0.0
456,0.0,64,0.9325382764696235,0.0
457,0.0,25,0.9323951375406203,0.0
458,0.0,28,0.9322520205825684,0.0
459,0.0,100,0.9321089255920952,0.0
460,0.0,33,0.9319658525658291,0.0
461,0.0,38,0.9318228015003985,0.0
462,0.0,9,0.9316797723924326,0.0
463,0.0,10,0.9315367652385611,0.0
464,0.0,41,0.9313937800354142,0.0
465,0.0,13,0.9312508167796225,0.0
466,0.0,55,0.9311078754678173,0.0
467,0.0,58,0.9309649560966302,0.0
468,0.0,10,0.9308220586626936,0.0
469,0.0,60,0.9306791831626403,0.0
470,0.0,23,0.9305363295931034,0.0
471,0.0,7,0.9303934979507168,0.0
472,0.0,8,0.9302506882321149,0.0
473,0.0,19,0.9301079004339323,0.0
474,0.0,53,0.9299651345528046,0.0
475,0.0,36,0.9298223905853675,0.0
476,0.0,16,0.9296796685282576,0.0
477,0.0,14,0.9295369683781115,0.0
478,0.0,7,0.9293942901315668,0.0
479,0.0,22,0.9292516337852614,0.0
480,0.0,27,0.9291089993358338,0.0
481,0.0,14,0.9289663867799228,0.0
482,0.0,48,0.9288237961141681,0.0
483,0.0,20,0.9286812273352095,0.0
484,0.0,22,0.9285386804396876,0.0
485,0.0,9,0.9283961554242434,0.0
486,0.0,10,0.9282536522855184,0.0
487,0.0,12,0.9281111710201547,0.0
488,0.0,51,0.927968711624795,0.0
489,0.0,8,0.9278262740960822,0.0
490,0.0,36,0.92768385843066,0.0
491,0.0,24,0.9275414646251725,0.0
492,0.0,17,0.9273990926762643,0.0
493,0.0,16,0.9272567425805806,0.0
494,0.0,63,0.9271144143347669,0.0
495,0.0,23,0.9269721079354697,0.0
496,0.0,19,0.9268298233793354,0.0
497,0.0,23,0.9266875606630114,0.0
498,0.0,21,0.9265453197831452,0.0
499,0.0,65,0.9264031007363853,0.0
500,0.0,28,0.9262609035193803,0.0
501,0.0,54,0.9261187281287795,0.0
502,0.0,13,0.9259765745612326,0.0
503,0.0,10,0.92583444281339,0.0
504,0.0,52,0.9256923328819026,0.0
505,0.0,20,0.9255502447634215,0.0
506,0.0,18,0.9254081784545987,0.0
507,0.0,14,0.9252661339520865,0.0
508,0.0,5,0.9251241112525377,0.0
509,0.0,63,0.9249821103526057,0.0
510,0.0,13,0.9248401312489445,0.0
511,0.0,22,0.9246981739382084,0.0
512,0.0,28,0.9245562384170524,0.0
513,0.0,9,0.9244143246821318,0.0
514,0.0,24,0.9242724327301026,0.0
515,0.0,46,0.9241305625576214,0.0
516,0.0,36,0.923988714161345,0.0
517,0.0,15,0.9238468875379309,0.0
518,0.0,14,0.9237050826840372,0.0
519,0.0,25,0.9235632995963223,0.0
520,0.0,55,0.9234215382714454,0.0
521,0.0,17,0.9232797987060658,0.0
522,0.0,46,0.9231380808968437,0.0
523,0.0,32,0.9229963848404396,0.0
524,0.0,35,0.9228547105335145,0.0
525,0.0,18,0.9227130579727303,0.0
526,0.0,9,0.9225714271547488,0.0
527,0.0,38,0.9224298180762327,0.0
528,0.0,32,0.9222882307338451,0.0
529,0.0,76,0.9221466651242497,0.0
530,0.0,25,0.9220051212441106,0.0
531,0.0,14,0.9218635990900925,0.0
532,0.0,36,0.9217220986588606,0.0
533,0.0,11,0.9215806199470804,0.0
534,0.0,42,0.9214391629514183,0.0
535,0.0,51,0.9212977276685409,0.0
536,0.0,25,0.9211563140951156,0.0
537,0.0,16,0.9210149222278099,0.0
538,0.0,65,0.9208735520632921,0.0
539,0.0,43,0.920732203598231,0.0
540,0.0,21,0.920590876829296,0.0
541,0.0,24,0.9204495717531566,0.0
542,0.0,17,0.9203082883664832,0.0
543,0.0,86,0.9201670266659466,0.0
544,0.0,45,0.9200257866482182,0.0
545,0.0,50,0.9198845683099698,0.0
546,0.0,11,0.9197433716478736,0.0
547,0.0,7,0.9196021966586025,0.0
548,0.0,37,0.9194610433388299,0.0
549,0.0,29,0.9193199116852298,0.0
550,0.0,17,0.9191788016944763,0.0
551,0.0,37,0.9190377133632444,0.0
552,0.0,23,0.9188966466882095,0.0
553,0.0,12,0.9187556016660475,0.0
554,0.0,39,0.9186145782934348,0.0
555,0.0,18,0.9184735765670484,0.0
556,0.0,14,0.9183325964835657,0.0
557,0.0,49,0.9181916380396646,0.0
558,0.0,20,0.9180507012320236,0.0
559,0.0,17,0.9179097860573217,0.0
560,0.0,36,0.9177688925122383,0.0
561,0.0,43,0.9176280205934534,0.0
562,0.0,19,0.9174871702976475,0.0
563,0.0,20,0.9173463416215016,0.0
564,0.0,30,0.9172055345616973,0.0
565,0.0,37,0.9170647491149165,0.0
566,0.0,36,0.9169239852778419,0.0
567,0.0,70,0.9167832430471564,0.0
568,0.0,43,0.9166425224195436,0.0
569,0.0,42,0.9165018233916875,0.0
570,0.0,10,0.9163611459602727,0.0
571,0.0,23,0.9162204901219844,0.0
572,0.0,12,0.9160798558735079,0.0
573,0.0,32,0.9159392432115295,0.0
574,0.0,58,0.9157986521327358,0.0
575,0.0,90,0.9156580826338139,0.0
576,0.0,35,0.9155175347114514,0.0
577,0.0,20,0.9153770083623364,0.0
578,0.0,20,0.9152365035831576,0.0
579,0.0,25,0.9150960203706041,0.0
580,0.0,9,0.9149555587213657,0.0
581,0.0,40,0.9148151186321324,0.0
582,0.0,21,0.9146747000995948,0.0
583,0.0,23,0.9145343031204444,0.0
584,0.0,10,0.9143939276913725,0.0
585,0.0,36,0.9142535738090716,0.0
586,0.0,15,0.9141132414702342,0.0
587,0.0,100,0.9139729306715536,0.0
588,0.0,9,0.9138326414097235,0.0
589,0.0,42,0.9136923736814382,0.0
590,0.0,23,0.9135521274833923,0.0
591,0.0,31,0.9134119028122811,0.0
592,0.0,44,0.9132716996648004,0.0
593,0.0,39,0.9131315180376464,0.0
594,0.0,10,0.9129913579275158,0.0
595,0.0,6,0.912851219331106,0.0
596,0.0,80,0.9127111022451148,0.0
597,0.0,26,0.9125710066662402,0.0
598,0.0,10,0.9124309325911814,0.0
599,0.0,13,0.9122908800166373,0.0
600,0.0,17,0.9121508489393079,0.0
601,0.0,27,0.9120108393558934,0.0
602,0.0,16,0.9118708512630949,0.0
603,0.0,29,0.9117308846576134,0.0
604,0.0,22,0.9115909395361509,0.0
605,0.0,71,0.9114510158954097,0.0
606,0.0,8,0.9113111137320925,0.0
607,0.0,60,0.9111712330429028,0.0
608,0.0,9,0.9110313738245445,0.0
609,0.0,18,0.9108915360737219,0.0
610,0.0,67,0.9107517197871398,0.0
611,0.0,77,0.9106119249615036,0.0
612,0.0,34,0.9104721515935192,0.0
613,0.0,7,0.910332399679893,0.0
614,0.0,15,0.9101926692173319,0.0
615,0.0,76,0.9100529602025432,0.0
616,0.0,58,0.9099132726322349,0.0
617,0.0,25,0.9097736065031153,0.0
618,0.0,62,0.9096339618118935,0.0
619,0.0,18,0.9094943385552786,0.0
620,0.0,6,0.9093547367299808,0.0
621,0.0,21,0.9092151563327104,0.0
622,0.0,18,0.9090755973601784,0.0
623,0.0,21,0.9089360598090961,0.0
624,0.0,56,0.9087965436761756,0.0
625,0.0,27,0.9086570489581292,0.0
626,1.0,34,0.9085175756516699,1.0
627,0.0,100,0.9083781237535112,0.0
628,0.0,38,0.9082386932603671,0.0
629,0.0,23,0.9080992841689519,0.0
630,0.0,39,0.9079598964759806,0.0
631,0.0,29,0.9078205301781688,0.0
632,0.0,52,0.9076811852722323,0.0
633,0.0,25,0.9075418617548877,0.0
634,0.0,7,0.907402559622852,0.0
635,0.0,37,0.9072632788728426,0.0
636,0.0,13,0.9071240195015776,0.0
637,0.0,11,0.9069847815057753,0.0
638,0.0,14,0.906845564882155,0.0
639,0.0,32,0.9067063696274359,0.0
640,0.0,30,0.9065671957383381,0.0
641,0.0,16,0.9064280432115821,0.0
642,0.0,38,0.906288912043889,0.0
643,0.0,16,0.9061498022319802,0.0
644,0.0,31,0.9060107137725778,0.0
645,0.0,14,0.9058716466624043,0.0
646,0.0,10,0.9057326008981827,0.0
647,0.0,21,0.9055935764766366,0.0
648,0.0,64,0.90545457339449,0.0
649,0.0,41,0.9053155916484673,0.0
650,0.0,8,0.9051766312352937,0.0
651,0.0,37,0.9050376921516946,0.0
652,0.0,14,0.9048987743943961,0.0
653,0.0,18,0.9047598779601249,0.0
654,0.0,69,0.9046210028456079,0.0
655,0.0,36,0.9044821490475726,0.0
656,0.0,12,0.9043433165627471,0.0
657,0.0,16,0.90420450538786,0.0
658,0.0,84,0.9040657155196403,0.0
659,0.0,8,0.9039269469548176,0.0
660,0.0,13,0.9037881996901218,0.0
661,0.0,37,0.9036494737222837,0.0
662,0.0,6,0.9035107690480342,0.0
663,0.0,89,0.9033720856641049,0.0
664,0.0,9,0.9032334235672279,0.0
665,0.0,82,0.9030947827541358,0.0
666,0.0,14,0.9029561632215616,0.0
667,1.0,29,0.9028175649662389,1.0
668,0.0,48,0.9026789879849018,0.0
